"GeneName"	"GeneID"	"Weeks"	"Region"	"Expression"	"Type"	"Numeric"	"NumericWeeks"	"lower"	"upper"
"CACNA2D2"	"ENSG00000007402"	"13 post conception weeks"	"forebrain fragment"	3.16992500144231	"p"	13	"p13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"13 post conception weeks"	"medulla oblongata"	5.6724253419715	"p"	13	"p13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"13 post conception weeks"	"midbrain"	5	"p"	13	"p13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"13 post conception weeks"	"spinal cord"	4.95419631038687	"p"	13	"p13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"13 post conception weeks"	"temporal lobe"	2.58496250072116	"p"	13	"p13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"brain fragment"	2.8073549220576	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"cerebral cortex"	3.70043971814109	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"choroid plexus"	4.32192809488736	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"diencephalon"	6.20945336562895	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"diencephalon and midbrain"	6.06608919045777	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"hindbrain"	5.35755200461808	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"telencephalon"	3.58496250072116	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"14 post conception weeks"	"temporal lobe"	4.39231742277876	"p"	14	"p14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"15 post conception weeks"	"brain fragment"	5.12928301694497	"p"	15	"p15"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"15 post conception weeks"	"cerebral cortex"	2	"p"	15	"p15"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"15 post conception weeks"	"temporal lobe"	2	"p"	15	"p15"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"basal ganglion"	4.85798099512757	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"brain fragment"	2.58496250072116	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"cerebellum"	5.55458885167764	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"cerebral cortex"	2.32192809488736	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"choroid plexus"	4.58496250072116	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"diencephalon"	5.16992500144231	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"hippocampus"	2.32192809488736	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"medulla oblongata"	4.70043971814109	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"midbrain"	5.75488750216347	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"pons"	5.39231742277876	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"telencephalon"	3	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"16 post conception weeks"	"temporal lobe"	2.8073549220576	"p"	16	"p16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"17 post conception weeks"	"basal ganglion"	3.58496250072116	"p"	17	"p17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"17 post conception weeks"	"brain fragment"	2.8073549220576	"p"	17	"p17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"17 post conception weeks"	"cerebellum"	5.08746284125034	"p"	17	"p17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"17 post conception weeks"	"cerebral cortex"	3.32192809488736	"p"	17	"p17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"17 post conception weeks"	"hippocampus"	2.32192809488736	"p"	17	"p17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"17 post conception weeks"	"temporal lobe"	3.16992500144231	"p"	17	"p17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"19 post conception weeks"	"brain fragment"	2.8073549220576	"p"	19	"p19"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"20 post conception weeks"	"brain fragment"	2.8073549220576	"p"	20	"p20"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"basal ganglion"	4.16992500144231	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"brain fragment"	5.28540221886225	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"cerebellum"	5.75488750216347	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"cerebral cortex"	2.8073549220576	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"choroid plexus"	4	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"diencephalon"	5.39231742277876	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"forebrain"	3.32192809488736	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"forebrain fragment"	3	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"hindbrain"	6.06608919045777	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"medulla oblongata"	5.6724253419715	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"midbrain"	5.16992500144231	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"pons"	4.8073549220576	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"spinal cord"	6.35755200461808	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"telencephalon"	2.8073549220576	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"9 post conception weeks"	"temporal lobe"	3.58496250072116	"p"	9	"p9"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 13"	"forebrain"	4	"c"	13	"c13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 13"	"midbrain"	4	"c"	13	"c13"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 14"	"forebrain"	3.8073549220576	"c"	14	"c14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 14"	"hindbrain"	4	"c"	14	"c14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 14"	"midbrain"	4	"c"	14	"c14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 14"	"spinal cord"	3.90689059560852	"c"	14	"c14"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 15"	"brain fragment"	5.12928301694497	"c"	15	"c15"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 16"	"brain fragment"	3.70043971814109	"c"	16	"c16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 16"	"spinal cord"	4.75488750216347	"c"	16	"c16"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 17"	"brain fragment"	5.97727992349992	"c"	17	"c17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 17"	"forebrain"	4.32192809488736	"c"	17	"c17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 17"	"hindbrain"	4.70043971814109	"c"	17	"c17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 17"	"midbrain"	4.39231742277876	"c"	17	"c17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 17"	"spinal cord"	4.95419631038687	"c"	17	"c17"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 18"	"brain fragment"	5.58496250072116	"c"	18	"c18"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 18"	"forebrain"	4.4594316186373	"c"	18	"c18"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 18"	"hindbrain"	5.16992500144231	"c"	18	"c18"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 18"	"midbrain"	4.08746284125034	"c"	18	"c18"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 18"	"spinal cord"	5.24792751344359	"c"	18	"c18"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 19"	"brain fragment"	5.70043971814109	"c"	19	"c19"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 19"	"hindbrain"	5.93073733756289	"c"	19	"c19"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 19"	"spinal cord"	6.08746284125034	"c"	19	"c19"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 20"	"brain fragment"	5.97727992349992	"c"	20	"c20"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 20"	"cerebral cortex"	5.75488750216347	"c"	20	"c20"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 20"	"forebrain"	6.4093909361377	"c"	20	"c20"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 20"	"hindbrain"	6	"c"	20	"c20"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 21"	"brain fragment"	5.75488750216347	"c"	21	"c21"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 21"	"forebrain"	5.6724253419715	"c"	21	"c21"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 21"	"hindbrain"	6.16992500144231	"c"	21	"c21"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 21"	"midbrain"	6.35755200461808	"c"	21	"c21"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 21"	"spinal cord"	6.04439411935845	"c"	21	"c21"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"basal ganglion"	5.64385618977472	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"brain fragment"	5.97727992349992	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"cerebellum"	5.85798099512757	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"cerebral cortex"	3	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"choroid plexus"	5.4594316186373	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"diencephalon"	5.85798099512757	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"forebrain"	6	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"forebrain fragment"	5.24792751344359	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"hindbrain without cerebellum"	5.28540221886225	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"medulla oblongata"	6.20945336562895	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"midbrain"	5.6724253419715	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"pituitary and diencephalon"	5.70043971814109	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"spinal cord"	6.12928301694497	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 22"	"telencephalon"	3.70043971814109	"c"	22	"c22"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"basal ganglion"	4.64385618977472	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"brain fragment"	5.61470984411521	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"cerebral cortex"	2.8073549220576	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"choroid plexus"	4.85798099512757	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"diencephalon"	5.64385618977472	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"forebrain"	3.32192809488736	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"hindbrain"	6.02236781302845	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"medulla oblongata"	5.97727992349992	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"midbrain"	6.04439411935845	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"spinal cord"	6.06608919045777	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Carnegie Stage 23"	"telencephalon"	4.24792751344359	"c"	23	"c23"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"basal ganglion"	5.35755200461808	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"brain fragment"	6.18982455888002	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"cerebellum"	6.24792751344359	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"cerebral cortex"	1.58496250072116	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"diencephalon"	5.20945336562895	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"hindbrain"	5.32192809488736	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"medulla oblongata"	5.93073733756289	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"midbrain"	5.83289001416474	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CACNA2D2"	"ENSG00000007402"	"Late 8 post conception weeks"	"spinal cord"	6.3037807481771	"p"	8	"p8"	0.886056051898795	8.67618637232227
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"basal ganglion"	4.08746284125034	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"brain fragment"	3.90689059560852	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"cerebellum"	3.4594316186373	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"cerebral cortex"	4.08746284125034	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"choroid plexus"	4.39231742277876	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"diencephalon"	4.52356195605701	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"forebrain"	4.58496250072116	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"forebrain and midbrain"	4.4594316186373	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"hindbrain"	3.90689059560852	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"medulla oblongata"	3.8073549220576	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"midbrain"	4.08746284125034	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"spinal cord"	3.16992500144231	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"telencephalon"	4.95419631038687	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"10 post conception weeks"	"temporal lobe"	4.16992500144231	"p"	10	"p10"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"basal ganglion"	4.52356195605701	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"brain fragment"	4.39231742277876	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"cerebellum"	3.4594316186373	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"cerebral cortex"	4.64385618977472	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"choroid plexus"	2.58496250072116	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"diencephalon"	4	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"forebrain"	3.58496250072116	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"forebrain fragment"	4.52356195605701	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"hindbrain"	3.58496250072116	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"medulla oblongata"	4.24792751344359	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"midbrain"	3.4594316186373	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"spinal cord"	3.16992500144231	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"telencephalon"	3.32192809488736	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"11 post conception weeks"	"temporal lobe"	3.8073549220576	"p"	11	"p11"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"basal ganglion"	4.32192809488736	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"brain fragment"	2.8073549220576	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"cerebellum"	3.58496250072116	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"cerebral cortex"	4.75488750216347	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"choroid plexus"	2.58496250072116	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"diencephalon"	4.16992500144231	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"forebrain"	4.75488750216347	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"hindbrain"	3.90689059560852	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"hindbrain fragment"	4.75488750216347	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"hindbrain without cerebellum"	3.32192809488736	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"midbrain"	4.32192809488736	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"pituitary and diencephalon"	4.52356195605701	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"spinal cord"	3.16992500144231	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"telencephalon"	5.24792751344359	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"12 post conception weeks"	"temporal lobe"	4.32192809488736	"p"	12	"p12"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"basal ganglion"	3.70043971814109	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"brain fragment"	3.90689059560852	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"cerebellum"	3.58496250072116	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"cerebral cortex"	4.52356195605701	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"choroid plexus"	2.32192809488736	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"diencephalon"	4.16992500144231	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"forebrain fragment"	4.75488750216347	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"medulla oblongata"	3.8073549220576	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"midbrain"	3.90689059560852	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"13 post conception weeks"	"spinal cord"	3.16992500144231	"p"	13	"p13"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"brain fragment"	4.95419631038687	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"cerebral cortex"	4.64385618977472	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"diencephalon"	4.08746284125034	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"diencephalon and midbrain"	3.16992500144231	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"hindbrain"	3.32192809488736	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"telencephalon"	4.70043971814109	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"14 post conception weeks"	"temporal lobe"	4.16992500144231	"p"	14	"p14"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"15 post conception weeks"	"brain fragment"	3.58496250072116	"p"	15	"p15"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"15 post conception weeks"	"cerebral cortex"	4.24792751344359	"p"	15	"p15"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"15 post conception weeks"	"temporal lobe"	3.4594316186373	"p"	15	"p15"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"basal ganglion"	3.16992500144231	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"brain fragment"	4.39231742277876	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"cerebellum"	3.32192809488736	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"cerebral cortex"	4	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"choroid plexus"	2.58496250072116	"p"	16	"p16"	2.04993273505493	5.44192036127474
"CDKL5"	"ENSG00000008086"	"16 post conception weeks"	"diencephalon"	3.70043971814109	"p"	16	"p16"	2.04993273505493	5.44192036127474
